,Driver ID,Driver Onboard Date,Number of Rides,Average Ride Distance in Miles,Average Ride Duration in Minutes,Percentage of Prime Rides:,Total Revenue:,Average Ride Revenue,Week 1 Rides,Week 2 Rides,Week 3 Rides,Week 4 Rides,Week 5 Rides,Week 6 Rides,Week 7 Rides,Week 8 Rides,Week 9 Rides,Week 10 Rides,Week 11 Rides,Week 12 Rides,Week 13 Rides,First Ride Week,Last Ride Week,Number of Days Driven,Total Late Night,Total Morning,Total Day,Total Night,Percent of Rides in Morning,Percent of Rides in Day,Percent of Rides in Night,Percent of Rides in Late Night
704,ba78525b3444a3714174f4734720996a,2016-04-25,231,5.413176018,14.54163059,41.12554113,3609.957957,15.62752362,0,0,0,0,45,37,0,18,20,10,13,34,54,5,13,36,44,1,8,178,0.004329004,0.034632035,0.770562771,0.19047619
705,bb2984ebd891be82156fff038a85aafa,2016-04-12,34,4.370991689,12.98431373,35.29411765,443.0627194,13.03125645,0,0,11,5,5,0,8,0,5,0,0,0,0,3,9,8,7,7,6,14,0.205882353,0.176470588,0.411764706,0.205882353
706,bb2993a27d213c0eefab695ef0214fa9,2016-04-22,52,5.653535945,12.68076923,19.23076923,789.355577,15.17991494,0,0,0,17,3,2,0,0,0,9,5,16,0,4,12,15,25,0,0,27,0,0,0.519230769,0.480769231
707,bc8249da3b109151438a85d49300dd0f,2016-04-24,235,3.864044703,14.2835461,37.0212766,3160.805284,13.45023525,0,0,0,10,52,36,44,39,5,20,4,15,10,4,13,38,3,80,125,27,0.340425532,0.531914894,0.114893617,0.012765957
708,bd057e02f75c92917389d90bb215fe91,2016-03-29,27,2.79608526,11.32901235,3.703703704,259.0834771,9.595684336,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,17,6,0.148148148,0.62962963,0.222222222,0
709,bd2433d45fc8dcd1c1d01d9c20ca357b,2016-04-06,217,4.600268628,14.12895545,41.47465438,3226.609237,14.86916699,0,1,30,21,51,14,12,11,28,23,7,7,12,2,13,43,1,102,78,36,0.470046083,0.359447005,0.165898618,0.004608295
710,bd26a8a5910f6c87aed2fcce32782fae,2016-04-05,32,3.131854518,11.0875,31.25,360.7848184,11.27452557,0,23,9,0,0,0,0,0,0,0,0,0,0,2,3,5,8,9,3,12,0.28125,0.09375,0.375,0.25
711,bd2cf0eb59f96babbb13b724d8d77b12,2016-04-01,270,3.944006952,14.11858025,45.92592593,3840.468001,14.22395556,32,44,21,3,12,0,13,32,10,43,60,0,0,1,11,33,78,6,18,168,0.022222222,0.066666667,0.622222222,0.288888889
712,bd34a715eef595600ffb4f683ca04e64,2016-04-04,442,4.018643825,12.76595023,20.36199095,5500.064225,12.44358422,0,55,45,44,29,40,43,40,33,31,19,41,22,2,13,63,29,9,226,178,0.020361991,0.511312217,0.402714932,0.06561086
713,bd5cea890904311cd874773b13255406,2016-04-30,30,3.586666998,15.68833333,63.33333333,431.2158014,14.37386005,0,0,0,0,9,5,0,5,6,0,3,2,0,5,12,9,0,0,23,7,0,0.766666667,0.233333333,0
714,bd9366761825d97d4c79c2c61638318b,2016-03-29,223,3.269688418,13.17623318,36.77130045,2716.38262,12.18108798,22,7,19,32,17,14,0,16,10,26,32,0,28,1,13,35,22,60,57,84,0.269058296,0.255605381,0.376681614,0.098654709
715,bdca40c895def7985563060c5dcbd0ca,2016-05-11,41,6.547874344,15.69837398,41.46341463,729.0570695,17.78187974,0,0,0,0,0,0,13,0,12,9,7,0,0,7,11,11,13,0,14,14,0,0.341463415,0.341463415,0.317073171
716,bde37c58877c64b6ce4b309dc2154bad,2016-04-24,36,3.960250096,14.9375,30.55555556,461.2561182,12.81266995,0,0,0,4,6,19,7,0,0,0,0,0,0,4,7,9,0,11,25,0,0.305555556,0.694444444,0,0
717,be22fe5992cb9557d7748113ea1f6057,2016-04-30,34,6.736247011,15.79656863,35.29411765,573.1397656,16.85705193,0,0,0,0,19,0,0,15,0,0,0,0,0,5,8,5,13,0,11,10,0,0.323529412,0.294117647,0.382352941
718,be34f66b259b110d8908297419741202,2016-03-31,52,5.02870981,13.25288462,9.615384615,678.6000425,13.05000082,4,26,4,10,3,0,4,1,0,0,0,0,0,1,8,18,3,35,9,5,0.673076923,0.173076923,0.096153846,0.057692308
719,bf0a8a6ddc179a9466082343c5862904,2016-04-01,66,3.462561916,15.05782828,27.27272727,790.2012408,11.97274607,60,5,0,0,0,1,0,0,0,0,0,0,0,1,6,5,1,5,31,29,0.075757576,0.46969697,0.439393939,0.015151515
720,bf2693c5774a77e478e418119be97c5c,2016-05-15,27,5.735799677,13.41851852,7.407407407,371.4552253,13.75760094,0,0,0,0,0,0,3,19,5,0,0,0,0,7,9,6,0,8,13,6,0.296296296,0.481481481,0.222222222,0
721,bf87c4b14479e823c1ce554606f6fdd6,2016-04-15,288,3.566685981,14.25584491,46.52777778,3751.793036,13.02705915,0,0,24,22,30,28,30,22,24,40,35,25,8,3,13,44,10,0,121,157,0,0.420138889,0.545138889,0.034722222
722,c0640121b56458ccc0d2892067bc463b,2016-04-17,417,4.924393839,13.30015987,35.49160671,6090.786582,14.60620283,0,0,7,8,35,34,41,46,65,33,34,61,53,3,13,49,202,128,47,40,0.306954436,0.112709832,0.095923261,0.48441247
723,c06d3d1ffc5b470f5407c2201e6616e1,2016-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
724,c07499b5a6f1090f2fb263ec6ac0660c,2016-04-01,622,6.173680793,16.0954448,27.0096463,10153.60118,16.32411766,10,23,8,25,72,87,76,81,84,65,46,14,31,1,13,66,189,63,102,268,0.101286174,0.163987138,0.430868167,0.303858521
725,c12c2eb875879488e687111335a12805,2016-03-30,459,8.972948572,17.21427015,33.76906318,9458.496759,20.60674675,36,3,6,6,6,2,44,66,57,56,58,62,57,1,13,65,260,49,0,150,0.106753813,0,0.326797386,0.566448802
726,c1909690dc34d322b9483c10cb1a533a,2016-05-03,260,4.010411339,15.27108974,41.92307692,3699.05269,14.22712573,0,0,0,0,0,36,57,36,26,43,14,22,26,6,13,49,1,104,69,86,0.4,0.265384615,0.330769231,0.003846154
727,c1d662bc81ade6c9a1ec161b3076b27e,2016-03-29,515,3.506956539,13.51268608,39.22330097,6538.253323,12.69563752,31,32,12,9,36,82,30,62,40,29,64,37,51,1,13,52,85,74,149,207,0.14368932,0.289320388,0.401941748,0.165048544
728,c1e9b11fb4591a922e98ed4c46063b6a,2016-05-12,410,4.05192918,14.01207317,43.17073171,5701.350564,13.90573308,0,0,0,0,0,0,37,35,61,83,63,65,66,7,13,40,95,90,41,184,0.219512195,0.1,0.448780488,0.231707317
729,c284230ecd0f82b79b99e8326bc62c6b,2016-04-05,206,3.381977971,15.63665049,34.95145631,2661.737541,12.92105603,0,13,10,8,7,5,6,38,23,22,19,31,24,2,13,42,0,37,89,80,0.17961165,0.432038835,0.388349515,0
730,c468a648519cd42da75e6aa9dadf733e,2016-04-01,354,3.998115801,14.27311676,23.44632768,4475.628854,12.64301936,26,21,19,3,37,33,29,35,33,21,22,16,59,1,13,39,55,23,147,129,0.064971751,0.415254237,0.36440678,0.155367232
731,c4b09aae89ee1feabc77632691b65278,2016-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
732,c56b62b863a81370827e04d2c0a669a8,2016-04-10,54,5.39460851,16.73981481,37.03703704,862.5569001,15.97327593,0,3,4,2,10,9,0,8,11,6,1,0,0,2,11,19,0,15,13,26,0.277777778,0.240740741,0.481481481,0
733,c5f1c362617932134aaf950f537061d4,2016-05-10,171,4.503884016,16.10038986,49.12280702,2685.894191,15.70698358,0,0,0,0,0,0,2,14,34,34,28,29,30,7,13,28,1,104,52,14,0.608187135,0.304093567,0.081871345,0.005847953
734,c697fa3bddbd8de0a0f09060df305934,2016-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
735,c6ea9e05de9e221aed059ccc8ad5f6bb,2016-04-12,234,4.291632956,12.57293447,38.46153846,3141.419037,13.42486768,0,0,24,27,26,20,26,23,2,10,24,28,24,3,13,44,64,0,35,135,0,0.14957265,0.576923077,0.273504274
736,c7de222dc1b99eddaa9a665687b94dc3,2016-04-13,53,4.597818255,14.71761006,18.86792453,720.7908389,13.59982715,0,0,15,16,7,12,0,0,0,0,0,3,0,3,12,12,1,29,12,11,0.547169811,0.226415094,0.20754717,0.018867925
737,c7fa83cac784c0f6225cfe30bb96572b,2016-05-11,41,3.447300166,13.53861789,51.2195122,570.2921867,13.90956553,0,0,0,0,0,0,25,9,7,0,0,0,0,7,9,6,0,0,23,18,0,0.56097561,0.43902439,0
738,c7fc922f759f46036bc9cfeda911515b,2016-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
739,c826130d392023b4c535431e2616e88b,2016-04-12,43,4.180725827,13.31395349,11.62790698,507.5394948,11.80324406,0,0,15,8,0,0,0,0,0,0,0,0,20,3,13,9,0,25,11,7,0.581395349,0.255813953,0.162790698,0
740,c8932c12e8ac6691d5c7c27ba8ecb967,2016-04-17,334,4.015811071,13.44685629,38.92215569,4506.265362,13.49181246,0,0,7,12,27,39,38,23,25,23,52,62,26,3,13,41,22,10,79,223,0.02994012,0.236526946,0.667664671,0.065868263
741,c8b0c99b2c6537769427fe4eec396e55,2016-04-17,196,4.238015685,12.75943878,33.67346939,2574.73803,13.13641852,0,0,4,33,19,35,10,45,9,9,7,20,5,3,13,43,26,16,53,101,0.081632653,0.270408163,0.515306122,0.132653061
742,c8f03786f7e1b205a9d38722fc3651e6,2016-04-05,610,3.236122455,13.0270765,41.63934426,7581.750038,12.42909842,0,42,46,49,61,46,30,66,81,51,46,63,29,2,13,75,201,34,33,342,0.055737705,0.054098361,0.560655738,0.329508197
743,c95b96b3d38fbf45da2bc43db49861c5,2016-04-14,482,4.302701961,14.65954357,40.45643154,6940.747346,14.39989076,0,0,23,68,86,60,84,67,21,0,0,38,35,3,13,51,10,159,189,124,0.329875519,0.392116183,0.257261411,0.020746888
744,c95f5d4bedbea37cf208fc3e70e7e75e,2016-04-07,227,3.819173088,13.68575624,44.49339207,3004.460893,13.23551054,0,24,18,8,22,25,10,23,7,19,16,34,21,2,13,49,65,15,13,134,0.066079295,0.057268722,0.59030837,0.286343612
745,c97e3d0c075030df5478bf3e679f97bd,2016-05-06,275,6.276052182,14.95806061,24.36363636,4324.581734,15.72575176,0,0,0,0,0,23,45,43,37,24,44,30,29,6,13,41,6,27,63,179,0.098181818,0.229090909,0.650909091,0.021818182
746,c97fa24cacdc7b092c81d9556d4a3aab,2016-04-07,299,5.035529844,14.78595318,25.75250836,4251.581565,14.21933634,0,21,34,21,18,18,42,17,52,37,39,0,0,2,11,50,85,26,93,95,0.086956522,0.311036789,0.317725753,0.284280936
747,c9b9fc54bf7c8edcbe35b1091f38cf0f,2016-04-19,58,8.252547735,19.55287356,29.31034483,1166.140264,20.10586662,0,0,0,17,5,13,4,0,17,2,0,0,0,4,10,12,0,33,23,2,0.568965517,0.396551724,0.034482759,0
748,cacd66f64a54dca26e17f19a6344c369,2016-04-14,70,8.118057269,16.56738095,15.71428571,1257.1668,17.95952572,0,0,9,21,7,4,4,4,7,3,3,8,0,3,12,27,5,1,27,37,0.014285714,0.385714286,0.528571429,0.071428571
749,cad3107b4ec2400c662cd8eab4e20026,2016-04-14,197,4.931983657,11.94602369,21.31979695,2654.552024,13.47488337,0,0,14,18,36,0,30,5,28,0,17,16,33,3,13,28,61,73,22,41,0.370558376,0.111675127,0.208121827,0.30964467
750,cada138c65391fd98c1835e5c518397d,2016-04-27,65,2.915968419,13.2074359,21.53846154,699.7021664,10.76464871,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
751,cae89a5674ccf4bb1a78708926697f8b,2016-04-18,191,3.28943015,13.93438045,49.21465969,2446.777718,12.81035455,0,0,0,0,0,0,29,19,13,26,27,36,41,7,13,25,5,0,15,171,0,0.078534031,0.895287958,0.02617801
752,cb5ecf234f7492c867bfa875a2c677b5,2016-03-29,39,3.372412899,13.53333333,15.38461538,452.0140912,11.5901049,12,5,7,4,2,4,1,0,2,0,1,1,0,1,12,14,0,4,34,1,0.102564103,0.871794872,0.025641026,0
753,cbba49117a03fd2f578022eab904dced,2016-04-14,412,4.495532209,16.41063916,30.33980583,5796.936163,14.0702334,0,0,3,22,38,45,32,65,29,23,53,49,53,3,13,66,92,0,109,211,0,0.264563107,0.512135922,0.223300971
754,cc2186bc2bd14948eb9b490d14fcd686,2016-05-03,54,3.536278272,15.26296296,38.88888889,684.4390603,12.67479741,0,0,0,0,0,27,27,0,0,0,0,0,0,6,7,7,0,14,26,14,0.259259259,0.481481481,0.259259259,0
755,cc5b9b32417adab54115cc8eabc5695d,2016-05-04,34,4.198049036,15.52745098,29.41176471,434.6061879,12.78253494,0,0,0,0,0,2,7,5,4,2,3,2,9,6,13,16,0,11,12,11,0.323529412,0.352941176,0.323529412,0
756,ccf0631bc6ad481b3d7becb69564f61b,2016-05-05,35,5.36306809,17.2652381,62.85714286,632.184492,18.06241406,0,0,0,0,0,6,13,16,0,0,0,0,0,6,8,6,1,3,8,23,0.085714286,0.228571429,0.657142857,0.028571429
757,cd970d2e7d3034e5946e71db0b4869c5,2016-04-08,560,4.319647895,14.031875,30.71428571,7453.046997,13.30901249,0,18,43,57,52,53,28,28,66,45,64,56,50,2,13,69,74,185,44,257,0.330357143,0.078571429,0.458928571,0.132142857
758,cdab4b0c1ece5d2bc1d671ef6bf21382,2016-04-29,28,2.996636598,11.59761905,35.71428571,324.9506431,11.60538011,0,0,0,0,9,14,0,0,0,0,5,0,0,5,11,7,2,6,12,8,0.214285714,0.428571429,0.285714286,0.071428571
759,cdca9a75635698b016fdb75f95f561c0,2016-04-14,330,3.783005719,14.64974747,31.51515152,4248.916807,12.87550548,0,0,31,26,22,39,30,31,37,33,21,29,31,3,13,47,6,0,100,224,0,0.303030303,0.678787879,0.018181818
760,cdfff0fd9f4511931eff58f549fffc12,2016-04-06,534,3.819220981,14.03386392,36.89138577,7077.395041,13.25354877,0,32,20,0,76,51,48,56,40,81,66,39,25,2,13,58,180,82,54,218,0.153558052,0.101123596,0.4082397,0.337078652
761,ce577ac73e9022772835abf8d37e91d5,2016-04-11,53,3.597830213,8.963207547,22.64150943,581.2320547,10.96664254,0,0,35,18,0,0,0,0,0,0,0,0,0,3,4,10,14,2,3,34,0.037735849,0.056603774,0.641509434,0.264150943
762,ce5b4b1624afd0dd514e8997a2a1ff1d,2016-04-06,31,6.91850436,17.27903226,16.12903226,508.0708791,16.3893832,0,6,13,12,0,0,0,0,0,0,0,0,0,2,4,11,5,4,17,5,0.129032258,0.548387097,0.161290323,0.161290323
763,cea2a4389f823240e8dfbc3ea95e42f0,2016-04-09,31,5.030172657,18.13494624,12.90322581,433.0344379,13.96885284,0,5,0,4,6,1,5,0,4,0,4,2,0,2,12,11,0,0,7,24,0,0.225806452,0.774193548,0
764,cf27028c2fe4a9fe00795d0d4dd23a18,2016-04-08,709,3.260780953,12.24969441,42.17207334,8733.851599,12.31854951,0,37,67,53,58,98,88,25,55,69,69,36,54,2,13,71,292,5,15,397,0.007052186,0.021156559,0.559943583,0.411847673
765,cf4685ea46aad0fa545bd4764679a162,2016-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
766,cf6f95dab8e87ebc3405e8b6fc02137e,2016-05-01,279,5.232245744,14.27837515,41.93548387,4298.215909,15.40579179,0,0,0,0,17,29,22,32,39,66,23,22,29,5,13,39,96,4,44,135,0.014336918,0.157706093,0.483870968,0.344086022
767,cfa62004631bfdbb0d9f842d69cc502d,2016-04-13,298,3.196109906,14.6287472,42.61744966,3842.541173,12.89443347,0,0,23,11,49,33,32,34,29,7,26,18,36,3,13,52,8,69,110,111,0.231543624,0.369127517,0.372483221,0.026845638
768,cfa9233eafdbccac8d2a864b0df390d4,2016-04-06,27,5.292162557,17.09938272,11.11111111,383.6081333,14.20770864,0,10,11,4,1,1,0,0,0,0,0,0,0,2,6,13,0,10,9,8,0.37037037,0.333333333,0.296296296,0
769,d093196b2758f39a4548faed9e365d89,2016-05-03,363,6.340648311,15.77056933,32.78236915,6188.565922,17.04839097,0,0,0,0,0,8,69,77,66,63,36,18,26,6,13,41,27,66,155,115,0.181818182,0.426997245,0.316804408,0.074380165
770,d0f374c7d36c93ba0772626d4c4e6f7a,2016-03-30,581,4.137699664,13.01276535,32.1858864,7805.610908,13.43478642,50,47,68,38,56,49,42,50,45,21,23,42,50,1,13,79,43,297,85,156,0.511187608,0.146299484,0.268502582,0.074010327
771,d1576672b9ddf17e405ad295e66048ba,2016-03-29,29,2.684651622,13.3091954,41.37931034,358.606135,12.36572879,13,8,7,1,0,0,0,0,0,0,0,0,0,1,4,9,0,10,1,18,0.344827586,0.034482759,0.620689655,0
772,d1b2185245eeac47821e98471c915947,2016-04-21,53,5.245839675,12.06383648,20.75471698,740.5400604,13.97245397,0,0,0,15,13,4,10,4,5,2,0,0,0,4,10,20,14,13,12,14,0.245283019,0.226415094,0.264150943,0.264150943
773,d27b078b9f801a979bda2687ef91159a,2016-04-19,266,3.462959317,13.46115288,39.09774436,3380.299922,12.70789444,0,0,0,12,0,14,33,53,36,51,2,0,65,4,13,39,60,38,43,125,0.142857143,0.161654135,0.469924812,0.22556391
774,d28f88b9d68ac9a2c0586728bdc91bcf,2016-04-08,54,4.273916752,14.07901235,29.62962963,732.4297444,13.56351378,0,18,2,13,0,0,0,0,0,13,0,1,7,2,13,12,17,0,30,7,0,0.555555556,0.12962963,0.314814815
775,d2fe91351bb890ca8ea9b76201b05964,2016-05-09,43,4.511931946,15.65465116,34.88372093,691.2311715,16.07514352,0,0,0,0,0,0,19,12,11,1,0,0,0,7,10,8,0,18,10,15,0.418604651,0.23255814,0.348837209,0
776,d3121b735af2bb94568c8070aaf05110,2016-04-04,264,3.499387665,12.28188131,36.74242424,3208.103924,12.1519088,0,35,30,9,21,38,24,27,0,16,23,23,18,2,13,42,22,16,57,169,0.060606061,0.215909091,0.640151515,0.083333333
777,d31eded9263eab43f614eecc6a52a0f5,2016-05-07,19,3.09564627,12.51754386,31.57894737,214.4127612,11.28488217,0,0,0,0,0,3,3,3,2,0,1,0,7,6,13,12,1,0,1,17,0,0.052631579,0.894736842,0.052631579
778,d42d0642a28cb2d7415bc7176fdfcb9c,2016-04-11,186,3.391539255,15.165681,61.29032258,2671.010656,14.36027234,0,0,1,0,0,0,0,21,30,39,29,55,11,3,13,26,6,11,58,111,0.059139785,0.311827957,0.596774194,0.032258065
779,d4867a7af060ee2a814c6be63b48473a,2016-04-20,336,3.162611544,13.61785714,56.54761905,4423.38094,13.16482423,0,0,0,27,61,18,12,59,54,40,34,28,3,4,13,45,0,167,113,56,0.49702381,0.336309524,0.166666667,0
780,d499ea144d46d394e7ece7dc53e9fd41,2016-03-30,279,4.396136389,13.36200717,28.31541219,3838.766255,13.75901883,9,2,14,7,42,3,32,30,25,8,33,31,43,1,13,41,17,35,67,160,0.125448029,0.240143369,0.573476703,0.0609319
781,d500e63eb4adbab2fb34140565ae4d20,2016-04-11,234,4.097738108,17.9787037,45.72649573,3596.625596,15.37019486,0,0,6,0,10,28,53,53,41,24,6,0,13,3,13,38,0,67,110,57,0.286324786,0.47008547,0.243589744,0
782,d54674169d8b98851d54d79405c5d261,2016-03-31,388,4.547607657,14.97693299,34.02061856,5664.852211,14.60013456,8,17,26,29,18,11,24,38,53,43,44,56,21,1,13,68,106,48,31,203,0.12371134,0.079896907,0.523195876,0.273195876
783,d5a7b55889ae4bba1eb7c9ba798ddfb2,2016-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
784,d60d9f944d86cc7539bb6b7a11646149,2016-04-08,219,3.789701249,13.33143075,42.00913242,2812.308929,12.84159328,0,5,5,10,30,14,9,16,12,30,58,10,20,2,13,45,0,30,106,83,0.136986301,0.484018265,0.378995434,0
785,d6277e6596f855c87627312e947e4f9c,2016-04-10,448,6.02788976,16.67261905,43.75,7512.499117,16.76897124,0,2,49,59,25,40,51,60,48,35,20,26,33,2,13,62,81,28,91,248,0.0625,0.203125,0.553571429,0.180803571
786,d6758947058995dbeeabc5e812c00cea,2016-05-04,235,6.506848717,15.10602837,43.40425532,4140.478936,17.6190593,0,0,0,0,0,22,33,0,34,40,28,45,33,6,13,43,83,14,16,122,0.059574468,0.068085106,0.519148936,0.353191489
787,d787d7b7e3798edd7498b9cbd9b59206,2016-05-14,46,3.968045772,11.94818841,26.08695652,544.2970137,11.83254378,0,0,0,0,0,0,1,45,0,0,0,0,0,7,8,7,1,1,20,24,0.02173913,0.434782609,0.52173913,0.02173913
788,d7ae05b007ca320a0d1fb128ccced638,2016-04-04,240,4.021977436,15.60618056,40.83333333,3360.217238,14.00090516,0,24,33,34,37,17,34,20,35,6,0,0,0,2,10,37,1,39,114,86,0.1625,0.475,0.358333333,0.004166667
789,d7e035984d4fba2d14bc37f1992a061f,2016-04-13,39,4.985018544,11.79529915,23.07692308,557.0209825,14.28258929,0,0,20,19,0,0,0,0,0,0,0,0,0,3,4,6,11,18,1,9,0.461538462,0.025641026,0.230769231,0.282051282
790,d7ecbe31d65faefa7c5314baafd6c4ce,2016-04-12,228,4.283329398,12.54729532,22.36842105,2830.229063,12.41328536,0,0,1,14,44,30,26,23,26,8,10,29,17,3,13,35,35,1,26,166,0.004385965,0.114035088,0.728070175,0.153508772
791,d876df0212e45f5a630b89f5a04532fa,2016-04-26,27,2.597729274,12.70123457,22.22222222,276.0150383,10.2227792,0,0,0,0,11,12,4,0,0,0,0,0,0,5,7,11,0,1,9,17,0.037037037,0.333333333,0.62962963,0
792,d952de85df73349f0280fbb2345148ae,2016-04-23,48,4.369208288,14.18263889,37.5,668.4014316,13.92502982,0,0,0,3,3,2,2,38,0,0,0,0,0,4,8,11,0,0,16,32,0,0.333333333,0.666666667,0
793,d967f5296732fa55266b5f1314e7447b,2016-04-09,437,4.734002844,14.52326468,32.26544622,6240.600486,14.28055031,0,7,14,21,18,19,14,42,60,71,48,52,71,2,13,60,83,96,53,205,0.219679634,0.121281465,0.469107551,0.18993135
794,d9b4803fb9c57a061205f7376aed60a5,2016-04-26,54,9.491307456,17.46975309,18.51851852,1063.194024,19.68877823,0,0,0,0,0,0,6,13,8,13,8,4,2,7,13,22,27,2,1,24,0.037037037,0.018518519,0.444444444,0.5
795,d9ef4b835e202c9b24315b999894362a,2016-05-01,48,11.18098102,25.97013889,41.66666667,1267.334671,26.40280564,0,0,0,0,5,6,8,7,2,0,11,3,6,5,13,24,1,9,19,19,0.1875,0.395833333,0.395833333,0.020833333
796,da020ae1ea6a8ce10cd43f5e36880c8d,2016-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
797,da3325f424c71942ca8a3401615a0e6c,2016-04-04,22,3.298444196,12.77954545,13.63636364,239.5573685,10.8889713,0,16,0,0,0,0,0,0,6,0,0,0,0,2,9,5,3,9,8,2,0.409090909,0.363636364,0.090909091,0.136363636
798,da436a25d31e42fa12c800bacf3d8032,2016-04-27,50,2.940683759,12.663,34,592.580451,11.85160902,0,0,0,0,43,7,0,0,0,0,0,0,0,5,6,6,0,9,27,14,0.18,0.54,0.28,0
799,da582077a9e547fc6e24b8d100e64209,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
800,da8f13b0ebc53fe1147d982f087b5806,2016-04-05,43,5.317231013,16.09806202,25.58139535,648.8420754,15.08935059,0,16,22,0,0,2,0,0,3,0,0,0,0,2,9,10,1,6,9,27,0.139534884,0.209302326,0.627906977,0.023255814
801,da984ad859c4b4349544b580d532ec5a,2016-05-09,149,4.363312719,14.35973154,26.84563758,1988.484031,13.34553041,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
802,daddf0bdb8874309dd07bd9d91396166,2016-04-24,27,3.536301286,10.40987654,40.74074074,332.8976209,12.32954152,0,0,0,4,2,7,1,8,0,4,0,1,0,4,12,9,19,0,0,8,0,0,0.296296296,0.703703704
803,dae249fc394c9bdf02f7d8bb1ff55733,2016-04-12,60,5.805247286,14.28972222,26.66666667,1107.304947,18.45508245,0,0,1,0,7,12,8,13,8,6,0,3,2,3,13,22,25,0,9,26,0,0.15,0.433333333,0.416666667
804,db565e88c0f55509b8b272e807104ceb,2016-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
805,db63522a6a88af9b817df48e3f6bad15,2016-05-10,452,4.983297996,14.0615413,32.52212389,6480.298859,14.33694438,0,0,0,0,0,0,43,78,78,57,66,54,76,7,13,46,68,144,50,190,0.318584071,0.110619469,0.420353982,0.150442478
806,db9cf75a3edf5b1d38fdf560682cec48,2016-04-07,298,4.683597002,14.46252796,22.48322148,3956.048334,13.27532998,0,16,29,30,35,10,7,0,4,38,45,45,39,2,13,48,33,70,111,84,0.234899329,0.372483221,0.281879195,0.110738255
807,dc39121d4440ef9d34bb2cfac0f1bf2f,2016-03-30,325,4.583912564,13.80430769,15.38461538,4147.174315,12.76053635,10,27,23,18,14,19,13,29,29,26,34,41,42,1,13,45,0,135,167,23,0.415384615,0.513846154,0.070769231,0
808,dc5fe88ac0b99e77e8630795cfc16981,2016-04-01,372,4.579303263,14.08732079,41.93548387,5391.910637,14.49438343,39,43,36,23,46,6,15,49,44,26,42,3,0,1,12,38,120,21,95,136,0.056451613,0.255376344,0.365591398,0.322580645
809,dc9a5809e396367a5a0767ac9226a64f,2016-04-21,34,5.531990096,11.12696078,17.64705882,459.6970789,13.52050232,0,0,0,15,10,9,0,0,0,0,0,0,0,4,6,9,11,0,6,17,0,0.176470588,0.5,0.323529412
810,dca7c0d776c64df418bf3b63756927c2,2016-04-17,58,3.882947518,12.21264368,34.48275862,729.7546876,12.58197737,0,0,12,1,41,4,0,0,0,0,0,0,0,3,6,5,20,2,7,29,0.034482759,0.120689655,0.5,0.344827586
811,dccfed81fccb496e10c26074253a1330,2016-03-31,253,4.64044107,14.29993412,37.1541502,3680.624244,14.54792191,2,34,29,26,21,2,9,25,26,53,6,20,0,1,12,37,22,127,51,53,0.501976285,0.201581028,0.209486166,0.086956522
812,dd64221e3c3d2f0078f4903cabc16bad,2016-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
813,dddf432269175b67f5d9c55c3b36bdef,2016-05-12,238,5.215698319,14.97163866,21.8487395,3396.773095,14.27215586,0,0,0,0,0,0,3,17,27,41,28,53,69,7,13,35,0,133,88,17,0.558823529,0.369747899,0.071428571,0
814,ddee9dcc776c7b87e68628ffa0f99dc7,2016-04-13,44,5.45566675,14.95757576,20.45454545,651.5446102,14.80783205,0,0,6,8,6,9,2,6,3,4,0,0,0,3,10,30,2,8,16,18,0.181818182,0.363636364,0.409090909,0.045454545
815,ddf9fad53fff9a2f2ded181e1144b47f,2016-03-31,37,4.033548754,9.847297297,10.81081081,401.4987037,10.85131632,17,4,16,0,0,0,0,0,0,0,0,0,0,1,3,4,18,1,8,10,0.027027027,0.216216216,0.27027027,0.486486486
